"","ID","Symbol","Entrez_Gene_ID","Chromosome","Cytoband","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3600","ILMN_1787314","ALS2CR14",65068,"2","",1.6257951807229,8.33506626506024,8.3330648532406,2.75798594369462e-14,2.63177398690334e-13,21.5105262570415
"3601","ILMN_1898453","",NA,"","",1.90448192771085,6.71032530120482,8.32491637917,2.89538966711254e-14,2.75723161009078e-13,21.4624480656762
"3602","ILMN_1697742","C3orf38",285237,"3","3p11.2a",-1.05266265060241,6.45392168674699,-8.32465737148995,2.89986680394489e-14,2.76036451143168e-13,21.4609201678888
"3603","ILMN_1741032","HERC3",8916,"4","4q22.1b",-1.01153012048192,5.93000602409639,-8.32396201556173,2.91192054268494e-14,2.77127108544515e-13,21.4568183292216
"3604","ILMN_1654411","CCL18",6362,"17","17q12b",-1.91614457831325,7.28150602409639,-8.32252945557118,2.93691037145268e-14,2.79448193723244e-13,21.4483682383916
"3605","ILMN_1772627","D4S234E",27065,"4","4p16.2b",-1.3243734939759,5.74557228915663,-8.32135658337293,2.95752849392671e-14,2.81352444696383e-13,21.4414503865302
"3606","ILMN_1870062","",NA,"","",1.64471084337349,5.98862048192771,8.32005791068941,2.98052566646239e-14,2.83482191635306e-13,21.433791004986
"3607","ILMN_2261076","NEDD9",4739,"6","6p24.1c",-1.3533734939759,9.36720481927711,-8.31852981621978,3.00781278744105e-14,2.86019007394701e-13,21.4247791581543
"3608","ILMN_1723522","APOLD1",81575,"12","12p13.1b",-1.70586746987951,8.27874096385542,-8.31785512888422,3.01993939336474e-14,2.8711343649859e-13,21.4208004465938
"3609","ILMN_2161286","FAM40B",57464,"7","7q32.1a",1.76636144578313,9.21715662650602,8.31728906159913,3.03015111263313e-14,2.88025402161571e-13,21.4174623830477
"3610","ILMN_2355831","FHL2",2274,"2","2q12.2a",1.38966265060242,10.7306506024096,8.31294048643573,3.10974937411583e-14,2.95470669996702e-13,21.3918222310821
"3611","ILMN_1679438","MLF1IP",79682,"4","4q35.1e",1.141,4.66007831325301,8.31248496877714,3.11820647306799e-14,2.96153188312217e-13,21.3891367193335
"3612","ILMN_1760727","ANG",283,"14","14q11.2b",-1.16231325301204,10.6273734939759,-8.30559484527029,3.24894622280204e-14,3.08318366041418e-13,21.3485232984332
"3613","ILMN_2186877","FLJ10213",55096,"3","3p13b",1.67774698795181,7.15909036144578,8.30512782425408,3.25800219812826e-14,3.09114674990745e-13,21.3457709747171
"3614","ILMN_1688515","ZNF195",7748,"11","11p15.4d",1.04885542168675,7.11042771084337,8.30480340211645,3.26430778423482e-14,3.09649759214441e-13,21.3438590754271
"3615","ILMN_1696806","CTNND1",1500,"","11q12.1b",1.55261445783133,6.18631927710843,8.30432923368129,3.27354568079941e-14,3.10462725182893e-13,21.3410647400156
"3616","ILMN_1671615","LOC389394",389394,"","",-1.50227710843373,4.62113855421687,-8.30369862743621,3.2858715439769e-14,3.1156816230613e-13,21.3373485987713
"3617","ILMN_2074773","KCNK6",9424,"19","19q13.2a",1.70206024096386,6.29163253012048,8.29830822869954,3.393129154211e-14,3.21410685823613e-13,21.3055879281544
"3618","ILMN_1711120","ARC",23237,"8","8q24.3e",-1.18516867469879,5.56046385542169,-8.29709595302551,3.41772529322452e-14,3.23674594979511e-13,21.2984462770716
"3619","ILMN_1663648","MTUS1",57509,"8","8p22b",-1.5327469879518,5.64743373493976,-8.29693811886285,3.42094061350607e-14,3.23913130784021e-13,21.2975164902372
"3620","ILMN_1900110","",NA,"","",1.60997590361446,6.7899156626506,8.29593930317672,3.44135769908293e-14,3.25779993907484e-13,21.2916327269631
"3621","ILMN_1802831","MTMR12",54545,"5","5p13.3c",-1.42446987951807,6.54759638554217,-8.2957467151696,3.44530832718908e-14,3.26087598645007e-13,21.2904982748928
"3622","ILMN_1654890","LENG8",114823,"19","19q13.42a",1.15512048192772,5.49865662650602,8.29508958034939,3.45882227363692e-14,3.27300031998609e-13,21.2866274620481
"3623","ILMN_1794588","DYRK2",8445,"12","12q15a",1.15566265060242,6.85422891566265,8.29358720968191,3.48991633225828e-14,3.30175197253326e-13,21.2777783162267
"3624","ILMN_1652445","RAC1",5879,"7","7p22.1b",1.21939759036144,7.97772289156627,8.29042648015329,3.55624121625328e-14,3.3631323277563e-13,21.2591634059119
"3625","ILMN_1680081","B3Gn-T6",192134,"11","11q13.5c",2.15731325301204,5.01123493975904,8.28859108967559,3.59532747196546e-14,3.39733240086149e-13,21.2483553449122
"3626","ILMN_1778803","ZFAND6",54469,"15","15q25.1b",-1.34249397590361,8.0414156626506,-8.28600610311478,3.65110087235168e-14,3.44723229572291e-13,21.2331348240342
"3627","ILMN_1662578","C1GALT1",56913,"7","7p21.3e",1.45228915662651,6.4550843373494,8.28563199917648,3.65924328405155e-14,3.45368055632409e-13,21.2309322460391
"3628","ILMN_1910908","",NA,"","",1.33097590361446,5.02560843373494,8.28188890017206,3.74171062995804e-14,3.52490973041023e-13,21.2088966156447
"3629","ILMN_2346137","ZNF557",79230,"","19p13.2e",1.52878313253013,9.33201807228916,8.28073989602578,3.76739322299255e-14,3.54838535282872e-13,21.2021332567542
"3630","ILMN_2383107","VPS41",27072,"7","7p14.1d",1.48734939759036,10.2050602409639,8.27844745766583,3.81915758497874e-14,3.59495602634638e-13,21.1886404916927
"3631","ILMN_1714023","SLC9A5",6553,"16","16q22.1a",1.24765060240964,5.33377710843374,8.27814456491835,3.82604961180639e-14,3.60071457091676e-13,21.1868578509105
"3632","ILMN_1695711","FAM105A",54491,"5","5p15.2a",-1.42122891566264,6.41436144578313,-8.27625728718767,3.86927157221813e-14,3.64065415030642e-13,21.1757511043969
"3633","ILMN_1765558","NPAS2",4862,"2","2q11.2d-q11.2e",1.21539759036145,6.18139759036145,8.2755253415246,3.88616446177919e-14,3.65580917403868e-13,21.1714438425692
"3634","ILMN_1913678","",NA,"","",-1.28432530120483,8.49472891566265,-8.27504077520793,3.89738820859888e-14,3.6656260457089e-13,21.1685924149138
"3635","ILMN_2363027","RAD51",5888,"15","15q15.1b",1.13836144578314,8.35966265060241,8.27319095174133,3.94053115229776e-14,3.70395590422167e-13,21.1577077792029
"3636","ILMN_2359306","CAPSL",133690,"5","5p13.2c",-2.3429156626506,6.18651807228916,-8.26842897738501,4.0537853801826e-14,3.80810141774729e-13,21.129692282947
"3637","ILMN_1704101","HSF4",3299,"16","16q22.1a",1.22067469879518,5.47269879518072,8.26780313809433,4.06890782479439e-14,3.8215353232264e-13,21.1260108653354
"3638","ILMN_1682599","GPRC5A",9052,"12","12p13.1b",-1.32877108433735,9.76878313253012,-8.26679307220706,4.09343264775202e-14,3.84379277303047e-13,21.1200695304134
"3639","ILMN_2383150","MCHR2",84539,"6","6q16.3a",1.37034939759037,5.81643975903614,8.26386914639942,4.16525650923256e-14,3.90886836890644e-13,21.1028723384555
"3640","ILMN_1813837","C9orf9",11092,"9","9q34.13b",-1.35996385542168,7.08270481927711,-8.26200508848302,4.21169668872527e-14,3.9516524621817e-13,21.091910130171
"3641","ILMN_1763745","FLJ14166",79616,"5","5q33.3d",1.16231325301205,6.33060240963855,8.26042529250691,4.25145677567765e-14,3.9857407271978e-13,21.0826204271631
"3642","ILMN_1889878","",NA,"","",1.47281927710844,4.8683734939759,8.25941925245998,4.2769704800584e-14,4.00885158884732e-13,21.0767049786076
"3643","ILMN_1733863","FAM100A",124402,"16","16p13.3b",1.04277108433736,8.00318072289157,8.25582859960743,4.36927598897232e-14,4.0920711679197e-13,21.0555946357764
"3644","ILMN_1900263","",NA,"","",1.59050602409639,6.55975903614458,8.25559221135577,4.3754217282717e-14,4.09700181966641e-13,21.0542049850861
"3645","ILMN_2048478","SLC22A3",6581,"6","6q25.3f",-1.53416867469878,7.19353012048193,-8.25445008221199,4.40523638845561e-14,4.12159943789106e-13,21.0474910089057
"3646","ILMN_1815773","MDAC1",147744,"19","19q13.42b",-2.14703614457831,5.0933734939759,-8.25356263652995,4.42854173179572e-14,4.14257072075037e-13,21.0422744512349
"3647","ILMN_1772588","C6orf97",80129,"6","6q25.1c",-1.44244578313253,5.26569277108434,-8.25304273162708,4.44225180310714e-14,4.15288920073346e-13,21.0392184702857
"3648","ILMN_1725633","C20orf133",140733,"20","20p12.1d-p12.1b",-2.16386746987952,6.2355,-8.25190040145704,4.4725235051611e-14,4.17950850060272e-13,21.0325041808203
"3649","ILMN_1771039","GTSE1",51512,"22","22q13.31d",1.10686746987952,5.32246987951807,8.24916270998237,4.54590763848839e-14,4.2446727949741e-13,21.016414399526
"3650","ILMN_1724181","IL15",3600,"4","4q31.21a-q31.21b",-1.00148192771083,7.35151204819277,-8.24304763191509,4.71416458308846e-14,4.39736515774551e-13,20.9804833479884
"3651","ILMN_2359835","SFTPB",6439,"2","2p11.2f",-2.02913253012048,13.3562891566265,-8.24017569750759,4.79530388683043e-14,4.47036148230984e-13,20.9636122597025
"3652","ILMN_1665792","ITGA2",3673,"5","5q11.2b",1.40025301204819,8.66719879518072,8.23872325775632,4.83686484864555e-14,4.50639582171946e-13,20.9550808883226
"3653","ILMN_2082585","SNAI2",6591,"8","8q11.21c",-1.46771084337349,6.99630120481928,-8.23610394871265,4.91272047738473e-14,4.57615188698698e-13,20.9396971330495
"3654","ILMN_1671905","C10orf78",119392,"10","10q25.1a",-1.32544578313252,6.80785542168675,-8.23510582574208,4.94193577170279e-14,4.60152209419663e-13,20.9338354871842
"3655","ILMN_2403896","GGTL4",91227,"22","22q11.22b",-1.37914457831325,6.79765662650602,-8.23416724373997,4.96956548387381e-14,4.62632222222487e-13,20.9283237782965
"3656","ILMN_1721758","ID4",3400,"6","6p22.3c",-1.12973493975903,4.53948192771084,-8.23027924413389,5.08566067801166e-14,4.72871868681348e-13,20.9054947881537
"3657","ILMN_1801443","LRRC54",25987,"11","11q13.5c",1.03875903614458,9.54869277108434,8.22739955172097,5.1733783379563e-14,4.80643541888048e-13,20.8885891558747
"3658","ILMN_1814215","SCNN1G",6340,"16","16p12.1c",-1.46204819277108,6.80890361445783,-8.22561390663188,5.22852254198764e-14,4.85475835068741e-13,20.8781075316383
"3659","ILMN_1794965","ABCA4",24,"1","1p22.1a",2.2267951807229,6.5663734939759,8.22248009419908,5.32671385497475e-14,4.94318283231542e-13,20.8597145688499
"3660","ILMN_1685663","CYP24A1",1591,"20","20q13.2c",2.37387951807229,4.84268674698795,8.21934559780294,5.42675597175638e-14,5.03178769066145e-13,20.8413205495042
"3661","ILMN_1685855","FLJ25778",254048,"","7q34b",1.38289156626507,7.28734939759036,8.21703924674654,5.50155460215149e-14,5.10012537878877e-13,20.8277881876027
"3662","ILMN_1751598","SESN2",83667,"1","1p35.3b",1.11996385542169,5.69122289156627,8.21237765371738,5.65587368652722e-14,5.24213925500331e-13,20.8004414986836
"3663","ILMN_1687410","OSBPL11",114885,"3","3q21.2b",-1.07973493975903,6.46965060240964,-8.21149780867831,5.6854783895851e-14,5.26852820079129e-13,20.7952807268874
"3664","ILMN_1661683","THRA",7067,"17","17q21.1b-q21.1c",-1.07961445783133,6.77321686746988,-8.20627652668216,5.86435127750961e-14,5.4288738682898e-13,20.7646598695435
"3665","ILMN_1770831","LOC641978",641978,"","",1.07626506024097,5.21256626506024,8.20392788978094,5.94662124846892e-14,5.5028435433593e-13,20.7508886854504
"3666","ILMN_1703926","PTGER2",5732,"14","14q22.1d",-1.33144578313253,6.3245421686747,-8.20334183063847,5.96732803283617e-14,5.51980810676112e-13,20.7474526000844
"3667","ILMN_1678457","ZNF600",162966,"19","19q13.41a",1.5724578313253,7.47238554216867,8.20221432296396,6.00736675262714e-14,5.55352990054e-13,20.7408422755102
"3668","ILMN_1718552","CXCL13",10563,"4","4q21.1c",2.06574698795181,6.16376506024096,8.19920637362262,6.11548977801963e-14,5.64787040075299e-13,20.7232092278988
"3669","ILMN_1720606","LRCH2",57631,"X","Xq23c-q23d",-1.27430120481927,6.66070481927711,-8.19894274538491,6.12505758427094e-14,5.65558335322873e-13,20.7216639305855
"3670","ILMN_1685057","SLC22A4",6583,"5","5q31.1b",-1.34180722891566,5.44614457831325,-8.19384345635256,6.31307354666211e-14,5.8257177995592e-13,20.6917778152095
"3671","ILMN_2070043","PPM1K",152926,"4","4q22.1b",1.67785542168675,8.73461445783133,8.19267457953405,6.35697126360938e-14,5.86389930088943e-13,20.6849283278419
"3672","ILMN_1657898","MTP18",51537,"22","22q12.2b",1.18210843373494,5.55451204819277,8.19092816080464,6.42312349539963e-14,5.92374538945028e-13,20.6746952830283
"3673","ILMN_2216265","LONP2",83752,"16","16q12.1a-q12.1b",1.18580722891567,8.43657831325301,8.18289152997374,6.73644917151933e-14,6.20532659420857e-13,20.6276170437884
"3674","ILMN_2352609","OGG1",4968,"3","3p25.3c",-1.12542168674699,6.53049397590361,-8.17865399226586,6.90771459050833e-14,6.36056888036906e-13,20.6028016517899
"3675","ILMN_2269564","ARID4B",51742,"","1q42.3b",1.0144578313253,8.69189156626506,8.1748420682602,7.06546387002669e-14,6.49810264945097e-13,20.5804833723072
"3676","ILMN_1814039","LOC653086",653086,"2","",1.23134939759036,12.199421686747,8.17061847038433,7.24442428687417e-14,6.6547951272155e-13,20.5557599846136
"3677","ILMN_1673380","GNG12",55970,"1","1p31.3a",-1.43790361445782,6.53818072289157,-8.16888392860837,7.31921508395296e-14,6.72084323467245e-13,20.5456081956433
"3678","ILMN_2093389","SNAPC1",6617,"14","14q23.2a",1.6946265060241,9.30990361445783,8.16308277561379,7.57495875582948e-14,6.95018907154836e-13,20.5116623586545
"3679","ILMN_1762529","SLC12A8",84561,"3","3q21.2b",1.05142168674699,7.03949397590361,8.16124681319579,7.65772843126931e-14,7.02336039554286e-13,20.5009212497055
"3680","ILMN_1702691","TNFAIP3",7128,"6","6q23.3d",-1.11024096385541,9.26632530120482,-8.16077996040142,7.67891792929605e-14,7.0400174233491e-13,20.4981901404165
"3681","ILMN_2376847","PDE1A",5136,"2","2q32.1a",-1.1864578313253,5.82451807228916,-8.15731223590374,7.83814144942489e-14,7.18033052400034e-13,20.4779058940199
"3682","ILMN_2136089","MTE",644314,"","",-1.37690361445783,9.51674096385542,-8.15356552890331,8.01385573800751e-14,7.33696183928626e-13,20.4559939074108
"3683","ILMN_2374362","C9orf77",51104,"9","9q21.13a",-1.06321686746988,5.29568072289157,-8.1525676584333,8.06130927690436e-14,7.37785134371207e-13,20.4501587572703
"3684","ILMN_2055310","MBD4",8930,"3","3q21.3d",1.47646987951808,12.0106204819277,8.14986323084786,8.19132333748916e-14,7.49094916355795e-13,20.43434587912
"3685","ILMN_1670193","ACY3",91703,"11","11q13.2a",1.2260843373494,4.42157228915663,8.14786755559302,8.28859580302556e-14,7.57805160913662e-13,20.4226785430902
"3686","ILMN_1803560","LAT2",7462,"7","7q11.23b",-1.0257469879518,8.30600602409639,-8.14770327807683,8.29665379641495e-14,7.5839276888794e-13,20.4217181804569
"3687","ILMN_1709747","ENDOGL1",9941,"3","3p22.2a",-1.25797590361445,9.27760240963855,-8.1447320372987,8.44374460559309e-14,7.71231829031779e-13,20.4043498095876
"3688","ILMN_1663024","LOC132203",132203,"3","3p14.2a",-1.70953012048193,5.58659638554217,-8.14114474666155,8.6247822115187e-14,7.87612672497289e-13,20.383383950006
"3689","ILMN_2362681","CES2",8824,"16","16q22.1a",1.36460240963856,7.79443373493976,8.13773475976636,8.80043836025746e-14,8.03022731067449e-13,20.3634580214372
"3690","ILMN_1768754","PILRB",29990,"7","7q22.1c",1.01421686746989,8.71675903614458,8.13760769892353,8.80705165814961e-14,8.03310910364764e-13,20.3627156230996
"3691","ILMN_1680774","NALP1",22861,"17","17p13.2b",-1.0228313253012,7.97283734939759,-8.13740898297887,8.81740436210508e-14,8.04097475657749e-13,20.3615545642486
"3692","ILMN_1713031","PGCP",10404,"8","8q22.1d-q22.1e",-1.0578313253012,7.43446987951807,-8.13358913455731,9.01877283663152e-14,8.21494489526671e-13,20.339238300865
"3693","ILMN_2085933","OR1J1",347168,"9","9q33.2b",1.22531325301205,5.38637951807229,8.13352925326104,9.02196559180773e-14,8.21624363531256e-13,20.3388884991416
"3694","ILMN_2273224","SLC4A5",57835,"","2p13.1b",1.4356265060241,10.4417168674699,8.1333634859441,9.0308098321076e-14,8.22268762860786e-13,20.3379201609411
"3695","ILMN_1807969","SNCAIP",9627,"5","5q23.2a",-1.36907228915662,6.65856024096386,-8.13293732900856,9.05358620815142e-14,8.24181203365389e-13,20.3354307825823
"3696","ILMN_2356599","C6orf205",394263,"6","6p21.33a",2.00680722891566,4.92098192771084,8.13205318743568,9.10102185444941e-14,8.28175178536003e-13,20.3302662848832
"3697","ILMN_1695370","LOC645968",645968,"7","7q21.3b",-1.43757831325301,7.20283734939759,-8.13088002075622,9.16434482094894e-14,8.33448140375759e-13,20.3234138909238
"3698","ILMN_1748685","TRIM31",11074,"6","6p21.33b",1.5137108433735,5.51314457831325,8.13026780923193,9.19756289085264e-14,8.36142080986604e-13,20.3198381705051
"3699","ILMN_1659854","LOC648039",648039,"","",1.02512048192772,8.10816265060241,8.12605227043002,9.42955846229402e-14,8.56228214209475e-13,20.2952197866952
"3700","ILMN_2122103","ETS1",2113,"11","11q24.3a",-1.1184939759036,10.2733072289157,-8.1246520868001,9.5078917790555e-14,8.62835612267917e-13,20.2870440534987
"3701","ILMN_2260500","KIAA0319L",79932,"1","1p34.3e",1.15268674698795,5.16535542168675,8.12246311468706,9.63164863376021e-14,8.73725441806184e-13,20.2742637686512
"3702","ILMN_1714709","OLFM1",10439,"9","9q34.3a-q34.3b",-1.2159156626506,7.41905421686747,-8.12239181983538,9.63570614120316e-14,8.73923026264769e-13,20.2738475396038
"3703","ILMN_1775444","FLJ12078",80042,"","",1.34487951807229,6.46068072289157,8.12023175944792,9.75944554954607e-14,8.84973124130056e-13,20.2612375613089
"3704","ILMN_1660729","ATP6V1C2",245973,"2","2p25.1c",1.49490361445783,4.44825903614458,8.11776014785421,9.9029660234436e-14,8.97637271130853e-13,20.2468105905665
"3705","ILMN_1748968","ATG10",83734,"5","5q14.2a",1.11142168674699,9.20872289156626,8.11694403869996,9.95081354552944e-14,9.01798538037652e-13,20.2420473209782
"3706","ILMN_1675325","ENPEP",2028,"4","4q25d",-1.07989156626506,5.94824698795181,-8.11672141676113,9.9639053537945e-14,9.0280903926626e-13,20.2407480107472
"3707","ILMN_1788988","THAP1",55145,"8","8p11.21a",-1.19975903614458,5.17757831325301,-8.11492632288176,1.00700960378574e-13,9.11897693788448e-13,20.2302716916924
"3708","ILMN_1707181","LOC644284",644284,"9","",1.18380722891566,5.32668674698795,8.1108551506021,1.03151069353e-13,9.33720989860716e-13,20.2065157033779
"3709","ILMN_1653646","UBL7",84993,"15","15q24.1b",-1.23355421686747,5.47017469879518,-8.10719254004938,1.05405753849346e-13,9.53573454084554e-13,20.1851481543283
"3710","ILMN_2095653","AFMID",125061,"17","17q25.3b",-1.43414457831325,4.71243373493976,-8.10675101034712,1.05680836454674e-13,9.55690177974006e-13,20.1825725670747
"3711","ILMN_1679044","LOC644584",644584,"14","",-1.16667469879518,5.41546987951807,-8.10494883803297,1.06811030084902e-13,9.65535166980549e-13,20.1720605368085
"3712","ILMN_1700031","PRAME",23532,"22","22q11.22b",2.01481927710843,5.20146987951807,8.1043609585625,1.0718229193055e-13,9.68702929984563e-13,20.1686316683805
"3713","ILMN_2123415","BMP8B",656,"1","1p34.2d",1.45578313253012,5.8195421686747,8.10429033884926,1.07226976188351e-13,9.68918459533292e-13,20.1682197787819
"3714","ILMN_1728742","C5orf4",10826,"5","5q33.2b",-1.64813253012048,8.5430421686747,-8.10159965334593,1.08943321732785e-13,9.83663002053301e-13,20.152527510752
"3715","ILMN_1660204","IGSF9B",22997,"","11q25d",1.79453012048193,5.45433734939759,8.10023840576056,1.09821987810422e-13,9.91019296173996e-13,20.1445894799703
"3716","ILMN_1744395","LOC284371",284371,"","19q13.33e",1.09179518072289,5.54917469879518,8.10014918274302,1.09879824749097e-13,9.91348826316064e-13,20.1440692017012
"3717","ILMN_1778575","WNT7A",7476,"3","3p25.1b",-1.53963855421686,5.44642168674699,-8.09901790669155,1.10615774768494e-13,9.97795058532491e-13,20.1374727077578
"3718","ILMN_2122511","CCBE1",147372,"18","18q21.32a-q21.32b",1.59322891566266,10.8883975903614,8.09571958490523,1.12789505267854e-13,1.01700833720287e-12,20.1182424096863
"3719","ILMN_1788538","NCALD",83988,"8","8q22.3b",-1.01838554216867,10.1718674698795,-8.09361469849784,1.14198795169917e-13,1.02911704949634e-12,20.1059720106361
"3720","ILMN_1745841","KIAA0492",57238,"","1q25.1a",1.89756626506024,6.22992771084337,8.09101343057372,1.15964568548307e-13,1.04422006922856e-12,20.0908098807854
"3721","ILMN_2192245","PLN",5350,"6","6q22.31a",-1.13016867469879,5.05296385542169,-8.08970856543062,1.16860495453812e-13,1.05147311118465e-12,20.0832049518854
"3722","ILMN_2188264","CYR61",3491,"1","1p22.3e",-1.24256626506024,11.4407048192771,-8.08191920127528,1.2235326405869e-13,1.10004384739542e-12,20.0378186045562
"3723","ILMN_1815578","ZNF223",7766,"19","19q13.31b",1.55740963855422,10.0611144578313,8.08141724327742,1.22715877589596e-13,1.10266440732681e-12,20.0348944954798
"3724","ILMN_1670611","FLJ35773",162387,"17","17p13.1c",1.42510843373494,5.48409638554217,8.07359695948174,1.28504798912767e-13,1.15267614765503e-12,19.9893484024218
"3725","ILMN_1699275","FLJ14712",221806,"7","7p21.3a",1.35712048192771,4.75022289156627,8.06879309040118,1.32194225959395e-13,1.18508415406051e-12,19.9613797508385
"3726","ILMN_1714296","DNHD3",146754,"17","17p13.1d",2.08893975903615,7.63173493975904,8.0640922967578,1.35906098450489e-13,1.21812520777713e-12,19.9340182630095
"3727","ILMN_2140700","CRIPAK",285464,"4","4p16.3c",1.07843373493976,7.89928915662651,8.06333313076991,1.36515170779306e-13,1.22319394645764e-12,19.9296001081145
"3728","ILMN_1722726","RICS",9743,"11","11q24.3a-q24.3b",1.01049397590362,8.39457228915663,8.06312782911419,1.36680346847497e-13,1.22435679607178e-12,19.9284053354535
"3729","ILMN_1710408","LGR4",55366,"11","11p14.1d",1.09174698795181,4.37748795180723,8.06147429745925,1.38017944814977e-13,1.23586259077536e-12,19.9187829352201
"3730","ILMN_2384785","CCNE1",898,"19","19q12c",1.32110843373494,5.18203614457831,8.0611037312499,1.38319483810151e-13,1.23832421970967e-12,19.9166266170521
"3731","ILMN_2233539","SLC39A8",64116,"4","4q24a",-2.32053012048193,8.4020843373494,-8.05775294758963,1.41075923037223e-13,1.26227254593629e-12,19.8971304385908
"3732","ILMN_1669557","LOC647881",647881,"","",1.13467469879519,4.42074698795181,8.05334422500419,1.44785762100317e-13,1.2949678664483e-12,19.8714841693173
"3733","ILMN_1746085","IGFBP3",3486,"7","7p13b",1.38477108433736,10.8674337349398,8.05330792588988,1.44816704901715e-13,1.29499553421726e-12,19.8712730369157
"3734","ILMN_2320888","CXCR4",7852,"2","2q21.3b",-1.20804819277109,8.90502409638554,-8.05083776895735,1.46937838376696e-13,1.31371072572897e-12,19.8569064455121
"3735","ILMN_1735045","A4GALT",53947,"22","22q13.2b",-1.05819277108433,7.84672289156627,-8.05000382404756,1.47660881281314e-13,1.3199213724685e-12,19.852056605232
"3736","ILMN_1737833","ATN1",1822,"12","12p13.31d",1.03778313253013,8.318,8.04723666772301,1.50085408658758e-13,1.34056310077454e-12,19.8359656768709
"3737","ILMN_1677691","LOC648852",648852,"","",1.88534939759036,11.3356506024096,8.04634906801234,1.50871433588822e-13,1.34732507430002e-12,19.8308048269183
"3738","ILMN_1726250","CPAMD8",27151,"19","19p13.11e",-1.37068674698795,6.04735542168675,-8.0459679082959,1.51210225449782e-13,1.35009129865877e-12,19.8285886928622
"3739","ILMN_1762262","PKIA",5569,"8","8q21.12a",-1.30897590361445,6.29899397590361,-8.0371350544782,1.59275973168899e-13,1.42128818889922e-12,19.7772457605649
"3740","ILMN_1811303","NR5A2",2494,"1","1q32.1a",-1.39159036144578,5.67886746987952,-8.036920524563,1.59477086164349e-13,1.4228097671992e-12,19.7759990663894
"3741","ILMN_1769207","KCTD7",154881,"7","7q11.21e",1.24001204819278,4.91872891566265,8.036378664874,1.59986178916909e-13,1.42707794353276e-12,19.7728502313392
"3742","ILMN_2218856","CCL3L1",6349,"17","17q12b",-1.64590361445783,7.0084578313253,-8.03432601672692,1.61929352793353e-13,1.44385712461954e-12,19.7609228064097
"3743","ILMN_1701289","MGC40489",146880,"","17q24.1a",1.03719277108434,4.80719879518072,8.03304840228273,1.63150621472927e-13,1.45391029101018e-12,19.7534995864652
"3744","ILMN_2043109","TOP1P2",7152,"22","22q11.23c",1.18032530120482,7.32290963855422,8.02837636715235,1.67694854430555e-13,1.49326134259303e-12,19.7263584713533
"3745","ILMN_1718863","KCNK1",3775,"1","1q42.2c",1.58959036144579,8.19295180722892,8.02828276493512,1.67787166516385e-13,1.49379728949108e-12,19.7258147819505
"3746","ILMN_1653652","PTPRC",5788,"1","1q31.3d",-1.27106024096385,5.11026506024096,-8.02751764353856,1.68543633212428e-13,1.5002448208993e-12,19.7213706716673
"3747","ILMN_2305407","ZBTB16",7704,"11","11q23.2a",-2.33214457831325,8.54750602409639,-8.02743503948979,1.68625504796132e-13,1.50068631062587e-12,19.7208908877414
"3748","ILMN_1790692","GNLY",10578,"2","2p11.2f",-1.58953012048192,9.14694578313253,-8.02699618279295,1.69061131569615e-13,1.50427528090071e-12,19.718341940405
"3749","ILMN_1728019","PML",5371,"","15q24.1b",1.18432530120482,6.83028313253012,8.02518539166202,1.70870423710319e-13,1.51979240675781e-12,19.707825237114
"3750","ILMN_1752455","DOCK5",80005,"8","8p21.2c",1.04940963855422,5.53152409638554,8.02318115826963,1.72895381968151e-13,1.536627534694e-12,19.6961862827313
"3751","ILMN_2363426","MAX",4149,"14","14q23.3a",-1.34577108433735,5.57842771084337,-8.02127015433902,1.74848292736958e-13,1.55309371772083e-12,19.6850899254049
"3752","ILMN_1720703","SLC25A3",5250,"12","12q23.1c",-1.17212048192771,5.34993975903614,-8.01867782762773,1.77532456622837e-13,1.57633363241587e-12,19.6700392948529
"3753","ILMN_1868866","",NA,"","",1.57080722891566,4.50256024096386,8.01512713518539,1.81275333654221e-13,1.6092598348456e-12,19.6494280400942
"3754","ILMN_1773082","CYP21A2",1589,"6","6p21.32b",1.18357831325301,5.07889759036145,8.01495249834246,1.81461427428947e-13,1.61060438546402e-12,19.6484144027814
"3755","ILMN_1779515","CSAD",51380,"12","12q13.13e",1.14220481927711,6.18482530120482,8.01409991632735,1.82372664789255e-13,1.61838338028633e-12,19.6434659370853
"3756","ILMN_1685365","MGC4728",374928,"19","19q13.43b",1.08221686746989,8.90946987951807,8.01348606363979,1.83031555813866e-13,1.6239205009244e-12,19.6399032230341
"3757","ILMN_2253065","H2AFJ",55766,"12","12p12.3e",-1.04096385542168,4.58989156626506,-8.01296114734316,1.83596856268972e-13,1.62862529883769e-12,19.6368567790504
"3758","ILMN_1700728","KRTCAP3",200634,"2","2p23.3a",1.00502409638554,8.39025903614458,8.00822313769467,1.88778323766193e-13,1.67331148591841e-12,19.6093629081623
"3759","ILMN_1800341","WDR66",144406,"12","12q24.31b-q24.31c",2.62639759036145,6.7889578313253,8.00750154558353,1.89580070161866e-13,1.68009782018806e-12,19.6051762633087
"3760","ILMN_1812031","PALM",5064,"19","19p13.3j-p13.3i",-1.10936144578313,9.77072891566265,-8.00375875087215,1.93793078187013e-13,1.71612609706649e-12,19.5834634223086
"3761","ILMN_1815121","PLAGL1",5325,"6","6q24.2b",-1.08332530120481,6.04592771084337,-7.99651284825194,2.02214754017126e-13,1.78866008403963e-12,19.5414410295018
