"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"18125","FLJ44790",0.0145084763562826,5.10651897474279,0.305241286593037,0.760724802180124,0.817754188837012,-7.4950407376236
"18126","NXF4",0.0115373740114304,5.03995636801329,0.30523271598745,0.760731312872525,0.817754188837012,-7.4950433666767
"18127","AQP7P1",-0.0422424133495616,5.48315717624753,-0.305193494852634,0.760761107572415,0.817754188837012,-7.49505539691024
"18128","ACCN1",0.0160917543146128,5.13819032311969,0.304965376657752,0.760934406804005,0.817873699133327,-7.49512533663031
"18129","PKD1L1",-0.0145540916619096,5.20402378349729,-0.304936641227201,0.760956237700184,0.817873699133327,-7.49513414304441
"18130","FLJ46361",-0.010766468868427,5.01209074415158,-0.304362915154326,0.761392149495507,0.818297078484278,-7.4953097968066
"18131","C1orf78",-0.0313245323222304,8.16106383071852,-0.303949732793608,0.761706129180723,0.818589373288091,-7.49543609343124
"18132","NDUFC1",-0.0290289557607579,9.46373512645422,-0.303721864105768,0.761879304930071,0.818730325201987,-7.49550567231207
"18133","FRMPD1",0.0282746193479193,5.3877498521879,0.303312597798658,0.762190369648207,0.819019431566498,-7.49563050948048
"18134","APAF1",-0.0157315449237245,7.0691461014034,-0.302960162070853,0.762458271213316,0.819225696478787,-7.49573787712181
"18135","GNA12",0.0170276449989943,6.94714006026644,0.302949455291293,0.762466410348617,0.819225696478787,-7.49574113693374
"18136","DUX3",0.0177805624685918,5.11679358500797,0.302562024809394,0.762760947157658,0.819496970410618,-7.49585901756556
"18137","FBXW11",0.0190497717878317,7.17023012480536,0.302474752984003,0.762827298740998,0.819523069745181,-7.49588555033942
"18138","LOC650832",0.0263868859040173,10.1213618819107,0.302161174294516,0.763065722921244,0.819734017594026,-7.49598082288341
"18139","LOC284296",-0.0162016382159962,5.13379785815633,-0.302096139434069,0.763115173913651,0.819741946287418,-7.49600056964242
"18140","MPND",0.0275183846106435,6.90688617264626,0.301949575570721,0.763226621249338,0.819816467201949,-7.49604505577457
"18141","RASAL2",0.0180258638156348,5.77588325095727,0.301743585912537,0.763383264431523,0.81993952414135,-7.49610754282203
"18142","PRMT8",0.0243507274320107,5.17616289184061,0.301595212185898,0.763496100120652,0.820015517079203,-7.4961525256741
"18143","C6orf111",0.0429266043763628,7.93458703872796,0.301272763047248,0.763741334735053,0.820233693838533,-7.49625020725793
"18144","C14orf48",0.012831480510946,5.19022403361719,0.300322748584865,0.764463995706483,0.820964558881218,-7.49653739472668
"18145","PBX2",-0.0291856896932545,7.99953893777419,-0.300238173888132,0.764528340422863,0.82098841075445,-7.49656291758784
"18146","TRPS1",0.0231441573327782,5.49023855721826,0.299891327752743,0.764792239358756,0.821226539397407,-7.49666751336644
"18147","C20orf23",0.0346521967408711,6.59046172883574,0.299784804921608,0.764873293132641,0.821268315241611,-7.49669961242472
"18148","GCNT1",-0.0520111229151805,6.98014797287455,-0.29928588042224,0.765252962075279,0.821630701236324,-7.4968498042862
"18149","TMEM59",0.0204477985932385,13.3357518545297,0.299125846521328,0.765374755939037,0.821716189292641,-7.49689792658024
"18150","KBTBD6",-0.0161056211442645,5.3203418426998,-0.29896451257172,0.765497545152945,0.821802736490641,-7.49694641378637
"18151","SNAP25",0.0392357090772188,6.53207513859765,0.298692997252803,0.765704205477048,0.821979309333936,-7.49702795586773
"18152","GALT",0.0223096163304906,8.42762791985052,0.298259341543979,0.766034311859971,0.822288374096052,-7.49715803887946
"18153","LOC92691",0.0245356080786747,5.34074321504629,0.298037819629682,0.766202954861452,0.822424093839883,-7.49722441563522
"18154","LOC387775",-0.00964115139810229,5.02228946684696,-0.297860526130895,0.766337935180621,0.822456573890256,-7.49727750432621
"18155","SIRT3",-0.00928669201450028,5.07468373492807,-0.297835734775952,0.766356810359584,0.822456573890256,-7.49728492532546
"18156","FLJ46284",-0.00992686214217642,4.94708517408106,-0.297804188717819,0.76638082851142,0.822456573890256,-7.49729436737363
"18157","LOC391742",-0.0176130616972365,5.28028516905521,-0.297776311542418,0.766402053483468,0.822456573890256,-7.49730271045764
"18158","C10orf64",0.0294326107472465,5.38468509038917,0.297431422492209,0.766664657913618,0.822599584376632,-7.49740586438405
"18159","TRIAD3",-0.0238953751300652,9.20410991735833,-0.297428492567395,0.766666888924896,0.822599584376632,-7.49740674019295
"18160","OR7E24",-0.0113490518620942,4.93622048298974,-0.297393176358115,0.766693780848009,0.822599584376632,-7.49741729618568
"18161","ZNF749",0.0182097677677646,5.10414126031327,0.297379512573275,0.766704185366385,0.822599584376632,-7.49742137994657
"18162","ELN",0.029816027797021,6.43134846756728,0.297241513365531,0.766809269567898,0.822667031027997,-7.49746261393034
"18163","THH",0.0286680971461104,5.69774482748514,0.296921016832941,0.767053339336232,0.822883571930105,-7.49755830414815
"18164","OR5D16",-0.0113793441290397,5.07884167338512,-0.296770650880981,0.767167856547377,0.822961114557677,-7.49760316318342
"18165","LOC116412",0.0153424179915502,5.14667496263069,0.296509590561885,0.76736668971723,0.823091966592159,-7.49768099204378
"18166","HRH4",-0.0264128207123253,5.23280768407743,-0.296499570010021,0.767374322048404,0.823091966592159,-7.49768397806756
"18167","CLEC5A",-0.0496084950000579,6.55981588363157,-0.296023498841307,0.767736956425157,0.823432013826608,-7.49782572638128
"18168","FCER2",-0.0246446094379298,5.09049445069046,-0.295972416591401,0.767775870012923,0.823432013826608,-7.49784092240859
"18169","NPHS2",-0.0202138214837122,5.30914524568557,-0.295909109986463,0.767824096728829,0.823438412942992,-7.49785975132259
"18170","LOC652417",0.0122192069616096,5.16381968165489,0.295569908978515,0.768082514190689,0.823670214034429,-7.49796056939372
"18171","LOC652219",-0.0107249571809804,5.00140370837872,-0.295508792381363,0.768129078138046,0.823674816329306,-7.49797872232747
"18172","COLQ",0.029565820337675,5.96938990741461,0.295437816224156,0.768183155020721,0.823687473892734,-7.4979997990568
"18173","LOC440993",-0.0564071146707272,6.53694244249486,-0.29532703809814,0.768267559390379,0.823732647043501,-7.49803268507979
"18174","LOC441969",0.0129342756241115,5.02098415202617,0.294902179633669,0.768591294496918,0.824013744020872,-7.49815869602202
"18175","TRPC2",-0.0250231867967416,5.04081131878982,-0.294871979154613,0.768614308318161,0.824013744020872,-7.49816764644071
"18176","LOC642692",0.0120222779614796,5.06895106367147,0.294754871693089,0.768703550252548,0.82406407772177,-7.49820234454597
"18177","FBXO4",0.0176487743325451,6.13037737050073,0.294374559301134,0.768993389345057,0.824292855887059,-7.49831493347331
"18178","PCDHB16",0.0341542872689784,5.5086663677786,0.294363829524217,0.769001567067742,0.824292855887059,-7.49831810784634
"18179","HCG4",-0.0176853109632829,5.26123905382517,-0.294245720327007,0.769091585967961,0.824335009434469,-7.49835304247062
"18180","LOC644869",-0.034882853936189,6.94275393771224,-0.294201217528106,0.769125505338396,0.824335009434469,-7.4983662019851
"18181","SMARCE1",0.0269813589577623,9.23065990792247,0.293999940361715,0.769278921385384,0.824454088509664,-7.49842569498754
"18182","SBEM",-0.0377404597188216,5.42224327980587,-0.293941231546049,0.769323671724212,0.824456701328031,-7.49844304033402
"18183","SLC26A4",0.0119574675734366,4.97215883854814,0.293738019971588,0.769478574177133,0.824577353453304,-7.49850305188781
"18184","VDAC3",0.0199996103967877,12.0453803801406,0.293288372421291,0.769821360939173,0.8248993190662,-7.49863569253888
"18185","MICALCL",0.0507949794921148,7.61793429931888,0.292885343757901,0.770128646727649,0.82518321042003,-7.49875440874013
"18186","SLC2A10",-0.0476064258530382,7.34467049526085,-0.29274348920835,0.770236811227113,0.825253726314764,-7.49879615465948
"18187","DPAGT1",0.0309483772916348,8.30116435175212,0.292623169886636,0.770328558602106,0.825306645645903,-7.49883154721755
"18188","AKAP3",-0.0235571853508469,5.88865745731603,-0.292369655895285,0.770521881876134,0.825468378510912,-7.49890607213013
"18189","SIPA1L2",0.0385102453477888,9.89409861604654,0.292145340667856,0.770692950963675,0.825606253753764,-7.49897195976778
"18190","LOC646372",-0.0124113904698921,5.1849665575171,-0.292033869486215,0.770777966218018,0.825651933576585,-7.49900468318045
"18191","LOC139886",0.0505632186068601,7.81250743810565,0.291774683491477,0.770975649284286,0.825818290709928,-7.4990807214585
"18192","LOC652389",0.0118133979429107,5.11193473110877,0.291397349696023,0.771263471479208,0.826081175339291,-7.4991913006405
"18193","LOC644452",0.0115390862169402,4.98293856831021,0.290870375585163,0.77166548949454,0.826466336657017,-7.49934549339195
"18194","LRRK1",-0.0283732299161841,5.79932109882575,-0.290632884814432,0.771846686764746,0.826614966011382,-7.49941489214687
"18195","MAPK9",0.0286796179518678,7.5369108574146,0.29056574568957,0.771897913888119,0.826624394180269,-7.49943450105337
"18196","SERPINB10",-0.0109082935557545,5.07502031334238,-0.290316495985603,0.772088100113407,0.826758384787484,-7.49950725829236
"18197","LOC642726",-0.0184504513835249,5.5568336475114,-0.290290555132376,0.772107894687085,0.826758384787484,-7.49951482697542
"18198","CNTNAP1",-0.0363604439517191,7.27759849800133,-0.289969430269989,0.772352946471179,0.826959460135766,-7.49960846466403
"18199","FRS2",-0.00991449291401292,5.01924410314607,-0.289933246147578,0.772380560175048,0.826959460135766,-7.49961900920489
"18200","TNFRSF13B",0.0595486327912766,5.83891382524083,0.289612850075882,0.772625081319563,0.827175808214928,-7.49971231960861
"18201","LOC643479",0.0110002816770791,5.05017910749549,0.289002687405007,0.773090810909952,0.82759127194891,-7.49988973513698
"18202","UNKL",0.013164838568521,5.14619782349173,0.288993148517229,0.773098092482118,0.82759127194891,-7.49989250577007
"18203","LOC652495",-0.0126145849888921,4.93277198815911,-0.288798846395192,0.773246418675627,0.827704579898621,-7.49994892223287
"18204","UMPS",0.0160735135228434,5.16869014270889,0.288525976777152,0.773454735820594,0.82786586531804,-7.50002808713969
"18205","DGUOK",0.0167743028100489,9.02292328111355,0.288490177753517,0.773482067134458,0.82786586531804,-7.50003846760392
"18206","LOC645812",0.0104212443897884,5.09452035111003,0.288339316785574,0.773597247380154,0.827943665011661,-7.50008219787516
"18207","TACR1",-0.0135587032252191,5.08605695558121,-0.287000875556265,0.774619349453683,0.828987578119912,-7.50046917334564
"18208","SUSD1",-0.0340662382952868,8.87162416548962,-0.286950629526577,0.774657727606229,0.828987578119912,-7.50048366566354
"18209","A2BP1",0.0111070923681629,5.12304256787406,0.286708816599113,0.774842433250086,0.829139700800589,-7.50055337563071
"18210","DKFZp686K1684",-0.0138329708387976,5.25721676681309,-0.286487798068385,0.775011266655429,0.82926011522885,-7.50061703964394
"18211","THSD3",-0.0098199593787589,4.98433560025362,-0.286450080171371,0.775040079981144,0.82926011522885,-7.50062789932296
"18212","MEGF10",0.0192312700994552,5.61804695168695,0.286360030242344,0.77510887188079,0.82926219690335,-7.50065382058662
"18213","LOC440888",-0.0120328587840914,4.96686096565354,-0.286336112658168,0.775127143556618,0.82926219690335,-7.50066070399934
"18214","LOC645446",-0.01056435960008,5.02885602244339,-0.286157587215497,0.77526353083805,0.829362572657264,-7.5007120649776
"18215","USP9Y",0.0130450193112388,4.9743738924102,0.286097624485765,0.775309341871279,0.829366045916106,-7.50072930881276
"18216","MYH3",-0.0327056226972635,5.67120802356557,-0.285245635404117,0.77596034004319,0.830016865708255,-7.50097393042124
"18217","MGC2654",0.0235912808395096,8.49358830995466,0.285173352840665,0.776015577927507,0.830029981979022,-7.50099465053721
"18218","AKAP11",0.0219267244203678,6.96387043526018,0.285118104803887,0.776057798906535,0.830029981979022,-7.50101048409507
"18219","LOC283157",-0.0170599281118937,5.42692222945573,-0.284530251948038,0.77650708211332,0.830464926449203,-7.50117876737186
"18220","LOC646312",-0.0122923580684358,5.11435115874516,-0.284390650904887,0.776613787302193,0.830533460240573,-7.50121867967626
"18221","SYCP3",0.0158854155917068,5.08406825441674,0.283873411556411,0.777009180592361,0.830910701050554,-7.50136638926582
"18222","KLF1",-0.013274619372293,5.23883541358607,-0.283375489628546,0.777389862346043,0.831272169235685,-7.50150832865482
"18223","TTC21A",0.0487784146507764,6.67582921582385,0.283150669010679,0.777561764683748,0.831371224691104,-7.50157233527314
"18224","OR1D2",-0.0108511484599809,5.12988786102515,-0.283142734720288,0.777567831602293,0.831371224691104,-7.50157459324548
"18225","ZNF138",-0.018696583159703,5.46206110950143,-0.282939916556841,0.777722920237885,0.831491418427171,-7.50163229060469
"18226","LOC389102",0.0183730787008738,5.30345674592312,0.282856349615049,0.77778682384522,0.831514115144525,-7.50165605157287
"18227","LOC643368",-0.0172938431637721,5.34742477538202,-0.282510430567769,0.778051364193289,0.831751293756858,-7.50175433374835
"18228","HSD17B2",-0.0757026699753744,5.83664301240657,-0.282452365054429,0.778095772140742,0.83175313364946,-7.501770819492
"18229","DOK1",0.0115812669823852,5.14277655490706,0.28226248678208,0.778240994345738,0.831862733821203,-7.50182470539495
"18230","SRD5A2",0.0213014560210611,5.2685120562312,0.28210221590701,0.778363578403786,0.83194812535369,-7.50187016079696
"18231","LOC440092",0.0160260473077338,5.18532544885679,0.281458175350838,0.778856232652239,0.83242903259442,-7.50205256110726
"18232","TTTY14",0.0188004100047134,5.23908682950685,0.281278132783006,0.778993971042772,0.832530579517794,-7.50210347694495
"18233","LOC651123",-0.0106634331741811,4.96306543580345,-0.281038195920105,0.779177541434087,0.832681094435539,-7.50217128025073
"18234","ANGPTL6",-0.0169313768218382,5.1686044313946,-0.28084248761066,0.779327282775524,0.832795442847487,-7.50222654230442
"18235","RIOK2",0.0312817612746112,8.27387423563137,0.280742649487228,0.779403674626089,0.832831401156531,-7.50225471873506
"18236","POPDC3",-0.0301121835253024,5.05727095114092,-0.280535089905867,0.779562497222781,0.832955432023793,-7.50231326441941
"18237","TRIM61",0.0233818350168375,5.49779827560781,0.280447118079516,0.77962981523162,0.832981682830955,-7.5023380653106
"18238","LOC440829",-0.0168425441439632,4.97769288313265,-0.280386208195336,0.779676425817878,0.83298580749322,-7.50235523238672
"18239","LOC648123",0.0149597864693041,5.09001228665987,0.280198187003829,0.779820311925888,0.833093852616697,-7.50240820151319
"18240","RPP14",-0.0170062666088029,5.24726402185439,-0.280100339398208,0.779895194333597,0.83309726388382,-7.50243575299662
"18241","BLVRA",0.0363824063640319,10.7342778477321,0.280082278228744,0.779909016705402,0.83309726388382,-7.50244083752788
"18242","CDA08",0.0317951697859868,10.0483526607371,0.279761305006651,0.780154672085434,0.833313988903885,-7.50253114242135
"18243","MRPL32",0.0245857911657072,9.90914391742895,0.279676846066994,0.780219316042521,0.83333735531922,-7.50255488751599
"18244","LOC339760",-0.0144120714676106,5.28077539364841,-0.279327184945775,0.780486959245333,0.833550655973216,-7.50265311633824
"18245","DPCR1",-0.054906171228728,5.47485229538775,-0.279304167153855,0.78050457881608,0.833550655973216,-7.50265957832413
"18246","ZNF683",0.0445257258058405,7.01103430992174,0.278946430523837,0.780778432344664,0.833797421584774,-7.50275994049404
"18247","LOC155100",0.0154146668511492,5.36261629368967,0.278149813804762,0.781388355025142,0.8344030305072,-7.50298296792351
"18248","LOC643451",-0.0184694016847775,5.17239037032665,-0.277974327331973,0.781522733043259,0.834500792051068,-7.50303201295652
"18249","TRIM44",-0.0296788375987376,10.5725999795541,-0.277807008844018,0.781650862614649,0.834591871228366,-7.50307874641077
"18250","GPRASP1",0.0136543115527061,5.03161626533114,0.277549531439178,0.781848046032618,0.834756667229894,-7.50315060711115
"18251","APOD",0.0683758755069839,10.6214114117943,0.277044000347141,0.78223523722851,0.835072645192804,-7.5032915048069
"18252","LOC644789",0.0142291826450061,5.11851265086136,0.277000980864011,0.782268188795278,0.835072645192804,-7.50330348301899
"18253","WEE1",-0.0276802317548341,8.23523363922376,-0.276995263339942,0.782272568268117,0.835072645192804,-7.50330507484888
"18254","TTLL3",-0.017548669252152,6.29247447084392,-0.27685789395398,0.78237779170083,0.835126928981687,-7.50334331033141
"18255","SYNJ1",-0.0227136904578478,6.61676021529796,-0.276816970000325,0.782409139777301,0.835126928981687,-7.50335469746873
"18256","LOC388242",-0.0106113571157724,5.01110865886053,-0.276654086049357,0.782533913736033,0.83521435742477,-7.50340000345464
"18257","TTC1",0.0213675451084718,9.47333977124057,0.276556958756336,0.782608318833265,0.835248019524903,-7.5034270066259
"18258","SYNPO",-0.0115649691661712,5.04511278019763,-0.276481880648747,0.782665834365675,0.835261166383449,-7.50344787322972
"18259","PRKAR1B",0.0401261505352082,6.0271078277763,0.276428967080582,0.782706370900456,0.835261166383449,-7.50346257620109
"18260","AMBP",-0.01775738364252,5.36562773954861,-0.276327500154165,0.782784105330149,0.835298373075463,-7.5034907627204
"18261","LOC643493",0.0117811813899564,5.01918091440771,0.276114460298095,0.782947323607356,0.83530247984996,-7.50354990947943
"18262","HSD17B3",-0.0163104114600072,5.20782724111736,-0.276112333989555,0.782948952705388,0.83530247984996,-7.50355049958187
"18263","FLJ32063",0.0119161484525705,5.14490573040536,0.276089772200488,0.782966238763228,0.83530247984996,-7.50355676074868
"18264","ACRV1",-0.0116317722497508,5.02964577321184,-0.276088525538643,0.782967193915326,0.83530247984996,-7.5035571066974
"18265","SIN3A",0.0198061997914412,9.92816609921196,0.276042706884565,0.78300229892017,0.83530247984996,-7.50356982029308
"18266","STAMBPL1",-0.0334629109348388,8.08562131291979,-0.275928126771128,0.783090089041092,0.835350398826545,-7.50360160434754
"18267","PIR",-0.042579577826257,7.56545924107896,-0.275645119327216,0.783306938460497,0.835535977221371,-7.50368005298015
"18268","PRDM1",0.0179245420002019,6.26338053533998,0.275081775777518,0.783738641168133,0.835950701946632,-7.50383597045978
"18269","ZNF8",-0.0146927772876708,5.28775784718893,-0.274916355497531,0.783865419225865,0.836001198367771,-7.50388169358482
"18270","COL21A1",0.0318445961385256,5.22221686292324,0.27490803867648,0.783871793388718,0.836001198367771,-7.50388399167718
"18271","DKFZp434O0527",-0.014075997401612,5.1973747644508,-0.274800263993848,0.78395439519316,0.836043532939561,-7.50391376554705
"18272","LOC645113",-0.012716541300076,4.97954027625879,-0.27439048354266,0.784268485934495,0.836332719375746,-7.50402686518471
"18273","CCNL2",0.015640118647954,5.43996616357447,0.274228357656267,0.784392762893313,0.836402528138768,-7.50407156548405
"18274","LOC645045",-0.0115776442870628,5.0219726222869,-0.274193087532322,0.784419799805381,0.836402528138768,-7.50408128643978
"18275","LOC400236",0.0108407854167396,5.00905697011708,0.274084134284235,0.784503321431032,0.836445812207041,-7.50411130764225
"18276","LOC390856",-0.019537711248673,5.05150500732842,-0.273216210983583,0.785168745723406,0.8371094884231,-7.5043500314662
"18277","ARHGDIG",-0.0115956809583819,5.252757309636,-0.273130024931512,0.785234832017295,0.837134141372052,-7.50437369581764
"18278","CSNK1A1L",-0.0102427824819289,5.05495700744697,-0.272893915649569,0.785415885437449,0.837281350681075,-7.50443848682562
"18279","CUZD1",-0.0318090649547269,5.21664789809545,-0.272740250579661,0.785533725268952,0.837361159629386,-7.50448062416418
"18280","CYorf15B",-0.0280262913734139,5.35596893472992,-0.272297793176496,0.78587305662538,0.837677051878859,-7.50460182043997
"18281","LOC644629",-0.0133813125406474,5.29733504915948,-0.271737947462406,0.786302474986459,0.838074922975448,-7.50475488963422
"18282","HK2",-0.0414930708561467,8.03695630276811,-0.271699008249495,0.786332344974962,0.838074922975448,-7.504765524425
"18283","BUB3",0.0222631429853308,9.1004214192072,0.271522687815603,0.786467603090061,0.838173234491596,-7.50481366071146
"18284","CRYAA",-0.0102757856872611,5.03395316278506,-0.271455532823784,0.786519120433094,0.838182293898427,-7.5048319861251
"18285","CXCL10",0.0685274015843103,8.85312247594604,0.271291396240877,0.786645040308045,0.838270637703159,-7.50487675705059
"18286","LOC284912",0.0154121851058999,5.21266152307216,0.27089856653333,0.786946428533295,0.838545945530529,-7.50498379793001
"18287","LOC283377",0.0308870917266493,7.29608201390609,0.270839343491098,0.786991868654761,0.838548507723412,-7.50499992198491
"18288","COMMD1",0.0175599677747371,10.7560976262176,0.2705119535055,0.787243078740404,0.838770307811503,-7.50508899359215
"18289","ATP2A1",-0.0176900702704152,5.16406733664845,-0.270213983656915,0.787471733911436,0.838968053762607,-7.50516996745694
"18290","LOC643912",-0.0125802413719542,5.12386775128668,-0.269981248860924,0.787650342120229,0.839112461247275,-7.50523315157759
"18291","SYTL5",-0.0128841460095668,5.18086731191984,-0.268679129439029,0.788649839108337,0.840131327703567,-7.50558565494203
"18292","POLR2F",-0.0229837974019507,11.8595652872132,-0.268365374111771,0.788890728080078,0.840341998504282,-7.50567033875819
"18293","BRD7",0.0182566711246359,9.16668426950523,0.268154624317957,0.78905254494372,0.840468378149783,-7.50572716548385
"18294","C9orf79",-0.0144941404831274,5.12621187886807,-0.268098501846197,0.789095638176656,0.840468378149783,-7.50574229086938
"18295","SLC29A3",0.0301765319928382,7.86236146617035,0.267611105757046,0.789469909198547,0.84082105387995,-7.50587351443768
"18296","RUTBC1",-0.0262832444596999,11.6103199215855,-0.267472079578675,0.789576676300364,0.840888802892031,-7.5059109012881
"18297","MEI1",-0.0362323246083296,6.0106208541292,-0.267054662988435,0.78989726125692,0.841184245263764,-7.50602303615951
"18298","ITGAD",0.0197979807679536,5.1526899512372,0.266967049032692,0.789964555242881,0.841209933266343,-7.50604655057843
"18299","DKFZp779O175",-0.0103503304488681,4.96063743224144,-0.266480377090837,0.790338384090937,0.841491496151589,-7.50617702655312
"18300","NFIB",-0.0422712616151859,10.8864834829124,-0.266457949686054,0.790355612502402,0.841491496151589,-7.5061830335734
"18301","STK38L",-0.0268108578097941,5.73207181730985,-0.266454157536893,0.790358525587387,0.841491496151589,-7.50618404922356
"18302","TMEM129",-0.0292465710123011,6.25641852929228,-0.266339716830203,0.790446439005981,0.841539113978338,-7.50621469305182
"18303","C9orf62",-0.022618277934991,5.62230770707322,-0.26559300806723,0.791020127376477,0.842103872694676,-7.50641431673994
"18304","STK25",-0.0227498644731767,9.71198811152367,-0.265341873450674,0.791213097208671,0.842263286664716,-7.50648132879608
"18305","BNC1",-0.00795172153098456,5.24064124870748,-0.265080852972973,0.791413676994165,0.842430783732931,-7.50655091166229
"18306","ADRBK2",-0.0108974213070026,5.06554173882639,-0.265018806941705,0.79146135799231,0.842435516250419,-7.50656744183768
"18307","LOC645032",-0.0107118203708056,5.09341659660529,-0.264796205792523,0.791632428537991,0.842571577542074,-7.50662671496912
"18308","C15orf20",0.00931885806255206,4.92678676633052,0.264321120824374,0.791997568655427,0.842914170048667,-7.50675305185545
"18309","LOC647405",-0.0104721396581287,5.01949879153362,-0.263848249223065,0.792361053523929,0.843254963565118,-7.50687857513376
"18310","RRAS2",-0.0203607439581646,8.53867624732963,-0.26353636782576,0.792600814171389,0.843435427242745,-7.50696124086819
"18311","POLR1E",0.0199120074691379,8.41421387165936,0.263515056285974,0.792617198267483,0.843435427242745,-7.50696688603456
"18312","PTGES3",0.0435611761688524,9.70797139396683,0.263299440028458,0.792782967078622,0.843565755435067,-7.50702397450128
"18313","LOC653962",0.0119991506206798,5.00025430554257,0.262460253360256,0.793428235832245,0.844206256494911,-7.50724572063405
"18314","CRYM",0.0522270774809463,6.56938462691417,0.262221777033166,0.793611631590847,0.844355282382202,-7.5073086064512
"18315","RAB36",0.0453722506780894,6.75791713994843,0.262156722465605,0.793661662596449,0.84436240762718,-7.50732575132175
"18316","MGC52282",0.0286505163959188,5.19977843456678,0.261874789243596,0.793878496704069,0.844546981233827,-7.50740000458355
"18317","R3HDML",-0.00918733824677798,4.89442269687135,-0.261804302176928,0.793932710645892,0.844558544900104,-7.50741855641945
"18318","LOC652418",0.0107010133366501,5.19657190524933,0.261600963956991,0.794089110467474,0.844678803224082,-7.50747204604941
"18319","FEV",0.0134479119950353,5.00568300092298,0.261342080571147,0.79428824559657,0.844844503818394,-7.50754008717808
"18320","CCDC27",-0.0170156515245932,5.30170095757559,-0.2611186898483,0.794460090407023,0.844981160566639,-7.50759874585013
"18321","STK32C",-0.0145012823467772,5.17281126895666,-0.261030820569907,0.794527687207495,0.84500693113029,-7.50762180512492
"18322","IMP5",0.0123593316813402,5.09990972603916,0.260639394246676,0.794828825845648,0.845281064927544,-7.50772443179654
"18323","CSNK1A1",-0.0185440314150318,7.15444658394769,-0.26047588600149,0.794954627913001,0.845344367741609,-7.50776725589003
"18324","RDH5",-0.0363702998748296,6.72288887355971,-0.260449253811189,0.794975119040146,0.845344367741609,-7.50777422852773
"18325","SPECC1",0.0110897573008515,5.15160235497471,0.260263690380178,0.79511789774909,0.845450053895826,-7.50782279156831
"18326","ACPT",-0.0256599726694455,7.08890690342134,-0.260146336103925,0.79520819764163,0.845499930756694,-7.50785348602644
"18327","LOC642411",-0.00910494896367453,5.08581588513132,-0.25972418466551,0.795533050950817,0.845799175957694,-7.50796378700948
"18328","ZNF543",-0.024064124367186,6.10728218031964,-0.259082758100102,0.796026709212681,0.84627784968404,-7.50813103837312
"18329","LOC648057",-0.0171655615364248,5.31050980683351,-0.258647331994202,0.796361871396898,0.846587978840556,-7.50824433992382
"18330","TBX20",-0.0171622056964251,5.14925111192411,-0.258340020055133,0.796598442685943,0.846759418647849,-7.50832419049919
"18331","C21orf77",-0.0151463948814961,5.05591813383314,-0.25832493723558,0.796610054053565,0.846759418647849,-7.5083281071112
"18332","UTX",-0.0268061524218703,7.81082329190602,-0.258072290019436,0.796804558928454,0.846919966764179,-7.50839367899864
"18333","PTD004",0.0133176988294998,5.05035008778079,0.257915802040582,0.796925040345864,0.847001822458908,-7.50843426164086
"18334","UNC119",0.0235184263135659,6.20759749847218,0.25779752375945,0.79701610704671,0.84702444187044,-7.50846491889687
"18335","FAM11A",-0.020736627534049,8.07772201699814,-0.257775241044984,0.797033263623019,0.84702444187044,-7.50847069291467
"18336","TICAM2",-0.0238885845669916,8.51892452581741,-0.257584863742179,0.797179848678835,0.847100475253069,-7.50852000418906
"18337","DYNC1I1",-0.0281298993345214,5.60317083545611,-0.257516953824377,0.797232139118856,0.847100475253069,-7.5085375853195
"18338","LOC649641",-0.0164788381238417,5.17967212503633,-0.257512935806934,0.797235233009534,0.847100475253069,-7.50853862539491
"18339","LOC651337",0.0109779968558295,5.07293111302097,0.257452151926685,0.797282037251839,0.847104013078798,-7.5085543575003
"18340","RAB22A",0.022361238538144,9.74446832383425,0.257393825304373,0.797326950073194,0.847105541012878,-7.50856945012959
"18341","LOC646533",-0.00923915670496545,5.01152784490104,-0.257167676271295,0.797501096380179,0.847244363064598,-7.50862793628196
"18342","POTE14",-0.0163997345152715,5.43158070320978,-0.257054008177078,0.797588630474586,0.847291160440372,-7.50865731347633
"18343","MGC39715",-0.0134223571392669,5.02050243892515,-0.256780371844034,0.7977993642817,0.847468822604205,-7.50872798079975
"18344","FLJ45983",0.00862277008684487,5.01062008115245,0.256558533877812,0.797970217898128,0.847555356077077,-7.508785215874
"18345","FEM1B",0.0199227789689873,6.01047660394234,0.256507547538951,0.798009487586309,0.847555356077077,-7.50879836356801
"18346","FLJ10081",0.0183411362606609,9.6276701520549,0.256505168922966,0.798011319609446,0.847555356077077,-7.50879897687083
"18347","SVH",0.0278601894153114,6.4601656909104,0.256426412047952,0.798071979224704,0.847573582340075,-7.50881928035161
"18348","LOC649189",0.0351231756744079,5.7376272503125,0.256282082289123,0.79818314717082,0.847640987199861,-7.50885647232268
"18349","LOC652647",0.00823947040902961,4.86056894769647,0.25623105417653,0.798222451841429,0.847640987199861,-7.50886961662348
"18350","ZNF496",-0.0105660439824788,5.12215104484739,-0.255756045476983,0.798588354618612,0.847954062169792,-7.50899184838369
"18351","LACE1",0.00886149957534688,4.99562773668769,0.255735332831355,0.798604310745591,0.847954062169792,-7.50899717311686
"18352","LOC648548",0.0112768909201062,5.05299182454983,0.255645629886223,0.79867341500086,0.847981227729498,-7.50902022865797
"18353","MKL1",0.0185508944862924,7.98707037575633,0.255519009399044,0.798770962058275,0.848038587462839,-7.5090527590315
